Date,Symbol,Open,High,Low,Close,Volume,Market Cap
30-12-2025,BTC,87134.3515625,89297.9375,86735.546875,88430.1328125,35586356225.0,1769825456047.1775
31-12-2025,BTC,88429.5859375,89080.2890625,87130.5625,87508.828125,33830210616.0,1751386622621.807
01-01-2026,BTC,87508.046875,88803.2265625,87399.40625,88731.984375,18849043990.0,1775866661259.3516
02-01-2026,BTC,88733.0625,90884.4609375,88298.6171875,89944.6953125,46398906171.0,1800137649210.5417
03-01-2026,BTC,89945.0546875,90679.5703125,89328.0703125,90603.1875,20774828592.0,1813316598500.562
04-01-2026,BTC,90603.0,91712.5859375,90595.1015625,91413.4921875,26770491368.0,1829533897033.095
05-01-2026,BTC,91414.625,94762.0703125,91414.625,93882.5546875,53376407252.0,1878949288892.0767
06-01-2026,BTC,93876.9453125,94395.296875,91286.546875,93729.03125,52430605257.0,1875876697240.9539
07-01-2026,BTC,93727.46875,93738.7890625,90601.8046875,91308.0546875,43461295053.0,1827423689057.7473
08-01-2026,BTC,91309.640625,91485.8515625,89233.875,91027.125,42386697030.0,1821801210650.403
09-01-2026,BTC,91026.2734375,91910.671875,89625.3828125,90513.1015625,38305906684.0,1811513634054.5237
10-01-2026,BTC,90510.1015625,90713.03125,90283.3984375,90386.6484375,12385895282.0,1808982822977.9844
11-01-2026,BTC,90385.359375,91155.2265625,90212.0234375,90827.4609375,17165568977.0,1817805168473.0205
12-01-2026,BTC,90825.859375,92395.5234375,90055.0234375,91192.9921875,41346275358.0,1825120847989.2146
13-01-2026,BTC,91185.3359375,96011.625,90941.9296875,95321.78125,54980674354.0,1907753721570.3877
14-01-2026,BTC,95322.90625,97860.6015625,94583.046875,96929.328125,60592490863.0,1939926888008.988
15-01-2026,BTC,96931.2890625,97150.171875,95103.2421875,95551.1875,53086363027.0,1912345018768.6765
16-01-2026,BTC,95554.1015625,95801.890625,94259.2734375,95525.1171875,33248170537.0,1911823252021.9563
17-01-2026,BTC,95525.15625,95598.4765625,95005.6171875,95099.921875,16021715122.0,1903313466229.2559
18-01-2026,BTC,95101.1796875,95491.5078125,93588.8671875,93634.4296875,20809781232.0,1873983357853.47
19-01-2026,BTC,93655.671875,93660.828125,92089.25,92553.59375,39195241508.0,1852351693451.7659
20-01-2026,BTC,92553.6015625,92798.4296875,87814.9296875,88310.90625,53072968031.0,1767439276148.5574
21-01-2026,BTC,88326.5078125,90430.40625,87231.5703125,89376.9609375,56330422434.0,1788775111157.1555
22-01-2026,BTC,89378.5234375,90258.9609375,88438.4453125,89462.453125,35549685694.0,1790486137081.446
23-01-2026,BTC,89462.046875,91100.25,88486.359375,89503.875,38997586037.0,1791315147357.4756
24-01-2026,BTC,89506.1484375,89811.609375,89044.2890625,89110.734375,14558687712.0,1783446898562.615
25-01-2026,BTC,89104.765625,89193.1484375,86003.7109375,86572.21875,36124986722.0,1732641483815.308
26-01-2026,BTC,86566.5234375,88743.0703125,86429.2890625,88267.140625,45329286974.0,1766563358463.4731
27-01-2026,BTC,88257.4765625,89427.125,87228.921875,89102.5703125,38744942267.0,1783283504421.074
28-01-2026,BTC,89104.046875,90439.2890625,88721.4609375,89184.5703125,39807419296.0,1784924638305.873
29-01-2026,BTC,89169.8515625,89200.78125,83250.6015625,84561.5859375,64653083162.0,1692401024809.4246
30-01-2026,BTC,84562.7265625,84602.1640625,81071.4765625,84128.65625,72083816087.0,1683736444566.843
31-01-2026,BTC,84126.5,84136.921875,75815.8828125,78621.1171875,70479259159.0,1573509505819.0042
01-02-2026,BTC,78626.125,79322.609375,75698.8984375,76974.4453125,53372509744.0,1540553298365.2483
02-02-2026,BTC,76968.875,79258.609375,74551.3359375,78688.765625,75140589684.0,1574863410002.3572
03-02-2026,BTC,78693.5078125,79118.8515625,72897.140625,75633.546875,68249110822.0,1513716787854.818
04-02-2026,BTC,75640.09375,76864.65625,71779.9296875,73019.703125,67215363944.0,1461403768980.488
05-02-2026,BTC,73016.375,73161.5546875,62353.53515625,62702.09765625,125509410908.0,1254908989166.4275
06-02-2026,BTC,62704.453125,71681.3046875,60074.203125,70555.390625,114674259489.0,1412083442803.8577
07-02-2026,BTC,70553.796875,71611.1484375,67364.4453125,69281.96875,62347107663.0,1386597396600.1167
08-02-2026,BTC,69283.7265625,72206.90625,68852.8984375,70264.7265625,39721722619.0,1406266142290.9055
09-02-2026,BTC,70243.328125,71369.96875,68291.03125,70120.78125,52081598792.0,1403385245584.7869
10-02-2026,BTC,70137.390625,70464.265625,67913.09375,68793.9609375,40593063077.0,1376830492244.746
11-02-2026,BTC,68791.859375,69242.6796875,65757.3046875,66991.96875,49671946030.0,1340765730792.9253
12-02-2026,BTC,66992.1953125,68339.4921875,65092.109375,66221.84375,44651071271.0,1325352581609.6228
13-02-2026,BTC,66213.375,69382.8359375,65835.78125,68857.84375,40820775886.0,1378109031857.551
14-02-2026,BTC,68856.984375,70481.1640625,68706.6171875,69767.625,36012397645.0,1396317237188.402
15-02-2026,BTC,69764.953125,70939.2890625,68052.546875,68788.1875,40191152750.0,1376714943660.441
16-02-2026,BTC,68782.3984375,70067.234375,67301.5859375,68843.15625,33618145426.0,1377815078760.8074
17-02-2026,BTC,68843.09375,69201.8671875,66615.28125,67494.21875,34866936040.0,1350817675837.319
18-02-2026,BTC,67488.0234375,68434.4296875,65845.8984375,66425.3203125,33094301643.0,1329424926505.7346
19-02-2026,BTC,66425.625,67277.125,65637.4296875,66957.5234375,31492987019.0,1340076348237.8494
20-02-2026,BTC,66958.578125,68269.03125,66452.484375,68005.421875,47507867304.0,1361048807184.3025
21-02-2026,BTC,68000.25,68657.703125,67533.0703125,68003.765625,18357635642.0,1361015659281.9038
22-02-2026,BTC,67998.828125,68235.2265625,67185.6015625,67659.390625,17893536012.0,1354123397311.4446
23-02-2026,BTC,67668.4296875,67668.4296875,63924.4375,64616.73828125,50953457309.0,1293228277055.4546
24-02-2026,BTC,64616.015625,64992.15625,62553.1875,64080.04296875,40849331086.0,1282486949455.9846
25-02-2026,BTC,64077.76953125,69953.53125,63942.484375,67960.125,53629234355.0,1360142243325.3025
26-02-2026,BTC,67954.8671875,68843.3515625,66523.734375,67453.7734375,42988597523.0,1350008210315.0627
27-02-2026,BTC,67456.515625,68220.40625,64946.03515625,65881.796875,40283655942.0,1318546941987.8848
28-02-2026,BTC,65878.9296875,67714.5234375,63062.21875,66995.859375,42041497112.0,1340843597091.9565
01-03-2026,BTC,67005.8828125,68162.8203125,65076.73046875,65738.1015625,40733141929.0,1315671048738.732
02-03-2026,BTC,65734.078125,70044.0,65303.13671875,68775.8515625,56698092052.0,1376468054330.7822
03-03-2026,BTC,68785.078125,69232.890625,66237.6171875,68293.6484375,47947999049.0,1366817323991.8376
04-03-2026,BTC,68290.5625,74051.8046875,67437.40625,72710.578125,75073101274.0,1455216994442.2139
05-03-2026,BTC,72712.65625,73555.7890625,70654.8828125,70841.125,51172841727.0,1417802081399.7644
06-03-2026,BTC,70842.15625,71378.5703125,67757.8203125,68136.4921875,43776962871.0,1363672025856.68
07-03-2026,BTC,68136.6875,68515.1640625,66969.2578125,67272.59375,23258701211.0,1346382111237.0925
08-03-2026,BTC,67272.5,68177.7890625,65639.1953125,65969.78125,33195080116.0,1320307846123.804
09-03-2026,BTC,65969.5859375,69474.9453125,65858.0078125,68402.3828125,49499875378.0,1368993515055.9224
10-03-2026,BTC,68402.71875,71770.8984375,68402.71875,69926.921875,54003996096.0,1399505377423.83
11-03-2026,BTC,69931.25,71337.6640625,68998.8671875,70204.8828125,45236859848.0,1405068439779.7048
12-03-2026,BTC,70209.765625,70775.828125,69230.15625,70493.4609375,40871848129.0,1410843992698.5984
13-03-2026,BTC,70497.046875,73927.328125,70410.7265625,70968.265625,61167226505.0,1420346651982.9597
14-03-2026,BTC,70965.3828125,71291.203125,70339.5859375,71214.625,22283546496.0,1425277246106.745
15-03-2026,BTC,71213.6796875,73173.0078125,70882.421875,72789.9140625,27991268669.0,1456804810238.7205
16-03-2026,BTC,72798.171875,74901.859375,72300.6328125,74861.0859375,55572438409.0,1498256887620.4907
17-03-2026,BTC,74855.296875,75988.3984375,73444.2265625,73922.4765625,49500721728.0,1479471721158.2651
18-03-2026,BTC,73936.8515625,74658.9765625,70503.859375,71245.578125,46229011155.0,1425896736622.3296
19-03-2026,BTC,71250.3515625,71598.84375,68805.5234375,69912.7890625,44631433398.0,1399222525747.2292
20-03-2026,BTC,69911.53125,71346.796875,69398.8828125,70522.5859375,38299078407.0,1411426895435.1199
21-03-2026,BTC,70522.46875,71051.2734375,68602.9140625,68711.5234375,21109354718.0,1375180602310.2568
22-03-2026,BTC,68737.4453125,69561.7734375,67372.875,67845.2109375,30108051508.0,1357842373059.3433
23-03-2026,BTC,67843.0,71782.2578125,67458.84375,70914.859375,51508669357.0,1419277788488.63
24-03-2026,BTC,70912.671875,71371.3046875,68920.6953125,70517.859375,40181522399.0,1411332298826.8594
25-03-2026,BTC,70520.046875,71985.7421875,70383.59375,71309.8828125,35409791747.0,1427183719568.7644
26-03-2026,BTC,71310.1171875,71410.390625,68118.3515625,68791.625,38962070215.0,1376783741193.7214
27-03-2026,BTC,68790.8359375,69117.53125,65532.5703125,66338.375,46483453594.0,1327684817987.8298
28-03-2026,BTC,66338.5,67232.859375,65906.7421875,66319.6953125,20924883455.0,1327310965937.6626
29-03-2026,BTC,66319.6953125,67052.953125,64971.70703125,65954.921875,21645889785.0,1320010453150.396
30-03-2026,BTC,65958.3515625,68087.2890625,65759.8046875,66691.4453125,37694994180.0,1334751106445.8823
31-03-2026,BTC,66694.5859375,68495.2734375,65950.4375,68233.3125,42997691338.0,1365609770924.7356
01-04-2026,BTC,68232.890625,69230.359375,67555.359375,68078.5546875,36465393617.0,1362512474704.844
02-04-2026,BTC,68077.8984375,68633.1484375,65725.2578125,66888.5703125,39323384518.0,1338696332263.4556
03-04-2026,BTC,66889.015625,67296.234375,66281.5390625,66931.1015625,22815543346.0,1339547545379.771
04-04-2026,BTC,66938.6484375,67515.015625,66769.640625,67290.515625,15878814963.0,1346740796558.332
05-04-2026,BTC,67291.1953125,69087.65625,66610.6328125,68981.8984375,22972648674.0,1380591841018.8242
06-04-2026,BTC,68982.9140625,70305.421875,68347.078125,68859.828125,39542143229.0,1378148746797.2175
07-04-2026,BTC,68859.375,72732.4296875,67740.5078125,71940.703125,44650511480.0,1439808848715.8772
08-04-2026,BTC,71950.1484375,72825.1875,70707.46875,71123.359375,42444631703.0,1423450671598.1494
09-04-2026,BTC,71120.5703125,73107.265625,70486.359375,71767.828125,38799581473.0,1436348958223.9915
10-04-2026,BTC,71783.515625,72305.703125,71639.4921875,71963.4296875,39779135488.0,1440263694225.679
10-04-2025,ETH,1668.2017822265625,1669.3941650390625,1474.9141845703125,1522.518798828125,21379604307.0,183754458480.39816
11-04-2025,ETH,1522.4730224609375,1587.53857421875,1505.001953125,1567.1497802734375,14871838813.0,189141020428.4309
12-04-2025,ETH,1567.15576171875,1666.017578125,1546.819580078125,1643.528564453125,12110995013.0,198359259400.01688
13-04-2025,ETH,1643.5010986328125,1648.2867431640625,1564.8388671875,1596.685791015625,13909890792.0,192705753858.1786
14-04-2025,ETH,1596.8818359375,1689.8575439453125,1596.0865478515625,1622.7698974609375,16518325094.0,195853873184.18802
15-04-2025,ETH,1622.7718505859375,1659.836181640625,1585.2291259765625,1588.6324462890625,13175452875.0,191733786877.98465
16-04-2025,ETH,1589.031005859375,1610.7821044921875,1540.0338134765625,1578.1053466796875,15339621551.0,190463259716.29785
17-04-2025,ETH,1578.01416015625,1615.306884765625,1564.1956787109375,1582.54833984375,11312160796.0,190999489419.02652
18-04-2025,ETH,1582.397216796875,1599.4168701171875,1573.9039306640625,1588.9246826171875,7123507323.0,191769057199.9434
19-04-2025,ETH,1588.9697265625,1629.051513671875,1585.4730224609375,1612.9228515625,7168138700.0,194665422448.41272
20-04-2025,ETH,1612.966064453125,1618.436767578125,1566.6915283203125,1587.5142822265625,7642784469.0,191598834434.73398
21-04-2025,ETH,1587.4609375,1656.11962890625,1566.1474609375,1579.7344970703125,15403785611.0,190659883658.17813
22-04-2025,ETH,1579.815185546875,1773.63916015625,1542.0003662109375,1757.3316650390625,23747917555.0,212094280036.64545
23-04-2025,ETH,1757.196533203125,1829.7099609375,1746.924072265625,1796.104248046875,22904644756.0,216773785471.96136
24-04-2025,ETH,1795.9794921875,1801.69140625,1724.74072265625,1769.8316650390625,15207402759.0,213602918703.5525
25-04-2025,ETH,1770.003662109375,1826.696044921875,1740.3319091796875,1786.634521484375,17459399281.0,215630873819.38342
26-04-2025,ETH,1786.532958984375,1839.363037109375,1781.473876953125,1821.881103515625,11926379867.0,219884822341.6758
27-04-2025,ETH,1822.175537109375,1856.44384765625,1785.902099609375,1792.864990234375,11321944113.0,216382835904.91992
28-04-2025,ETH,1792.4461669921875,1827.4822998046875,1747.726806640625,1798.851806640625,17043640437.0,217105391322.69128
29-04-2025,ETH,1798.9122314453125,1842.0330810546875,1782.28125,1799.1756591796875,14734257744.0,217144477439.71573
30-04-2025,ETH,1799.2091064453125,1816.68994140625,1736.1429443359375,1793.775390625,14810431362.0,216492713123.45303
01-05-2025,ETH,1794.041015625,1872.9395751953125,1793.151123046875,1839.2215576171875,15861442721.0,221977660706.42334
02-05-2025,ETH,1839.1748046875,1869.530029296875,1814.73046875,1842.7078857421875,13570171872.0,222398429459.6154
03-05-2025,ETH,1842.7181396484375,1848.246826171875,1812.815673828125,1833.8397216796875,8344452620.0,221328121042.88235
04-05-2025,ETH,1833.647216796875,1849.99853515625,1804.4951171875,1808.59423828125,8918979887.0,218281216049.3109
05-05-2025,ETH,1808.7049560546875,1832.05078125,1783.3148193359375,1819.697509765625,11389336489.0,219621282024.55048
06-05-2025,ETH,1819.7340087890625,1820.796630859375,1753.3154296875,1815.0875244140625,13206516310.0,219064897852.1311
07-05-2025,ETH,1815.0189208984375,1849.658447265625,1788.6873779296875,1811.606689453125,50540755039.0,218644792074.91574
08-05-2025,ETH,1811.54638671875,2222.20556640625,1809.4569091796875,2206.5146484375,37777245241.0,266306665418.36926
09-05-2025,ETH,2206.128173828125,2486.0068359375,2186.054443359375,2345.50732421875,43766026875.0,283081843426.40674
10-05-2025,ETH,2345.760498046875,2597.54345703125,2320.235107421875,2582.422607421875,30265913403.0,311675407988.1241
11-05-2025,ETH,2582.71044921875,2603.264404296875,2441.730712890625,2510.23779296875,26496368543.0,302963343808.3245
12-05-2025,ETH,2510.289306640625,2620.897216796875,2411.594482421875,2496.397705078125,32121858921.0,301292968468.7094
13-05-2025,ETH,2496.33740234375,2736.89013671875,2418.32568359375,2680.129638671875,33528741590.0,323467776417.91974
14-05-2025,ETH,2680.26220703125,2721.949951171875,2549.68505859375,2610.063232421875,26602676588.0,315011385240.3223
15-05-2025,ETH,2610.02783203125,2645.07421875,2482.212890625,2546.85693359375,26637688883.0,307382947927.98706
16-05-2025,ETH,2547.058349609375,2645.60791015625,2532.027099609375,2536.297607421875,21298907763.0,306108531307.2371
17-05-2025,ETH,2536.297607421875,2537.78173828125,2449.0693359375,2475.75439453125,18830706230.0,298801504748.39056
18-05-2025,ETH,2475.76953125,2585.697021484375,2344.668212890625,2498.233642578125,25005164865.0,301514549772.9114
19-05-2025,ETH,2498.800048828125,2545.461181640625,2353.427001953125,2529.166748046875,27351331811.0,305247900092.725
20-05-2025,ETH,2529.135009765625,2585.619873046875,2446.44677734375,2524.173095703125,23453322578.0,304645210731.5352
21-05-2025,ETH,2524.1591796875,2614.060791015625,2454.537841796875,2552.34716796875,31952904125.0,308045570317.46765
22-05-2025,ETH,2552.766845703125,2691.102294921875,2546.434814453125,2664.156982421875,26596978352.0,321540019071.36255
23-05-2025,ETH,2664.08203125,2731.220703125,2504.87353515625,2526.44189453125,30536501878.0,304919034542.6986
24-05-2025,ETH,2526.387939453125,2575.13134765625,2516.01806640625,2530.646240234375,11380899856.0,305426461622.4409
25-05-2025,ETH,2530.89013671875,2553.869140625,2467.880126953125,2551.763916015625,14556431364.0,307975177001.545
26-05-2025,ETH,2551.380859375,2598.566650390625,2530.321533203125,2564.138427734375,14936610009.0,309468670350.585
27-05-2025,ETH,2564.140869140625,2712.28515625,2512.588623046875,2663.06982421875,26264200536.0,321408808759.1802
28-05-2025,ETH,2663.01025390625,2688.7421875,2611.160888671875,2682.212890625,19087366068.0,323719206373.8712
29-05-2025,ETH,2681.84326171875,2784.75244140625,2620.982666015625,2632.65478515625,27567479811.0,317737984440.36615
30-05-2025,ETH,2632.8359375,2648.2607421875,2510.163818359375,2529.943603515625,24599403943.0,305341659628.62537
31-05-2025,ETH,2529.833984375,2550.483642578125,2484.215576171875,2529.08740234375,13992843765.0,305238323773.062
01-06-2025,ETH,2529.0966796875,2547.77294921875,2472.540771484375,2536.266357421875,13287852482.0,306104759710.5698
02-06-2025,ETH,2536.184814453125,2615.515625,2477.292724609375,2607.097412109375,16744168824.0,314653437144.11945
03-06-2025,ETH,2607.197509765625,2652.418701171875,2582.25048828125,2593.2802734375,18291179016.0,312985831570.8069
04-06-2025,ETH,2593.482666015625,2677.970458984375,2585.73779296875,2608.64306640625,18621211035.0,314839983851.15436
05-06-2025,ETH,2608.607177734375,2640.60400390625,2395.753662109375,2416.28564453125,26194462737.0,291624156290.5803
06-06-2025,ETH,2416.455078125,2530.391845703125,2387.608642578125,2477.19482421875,19407449565.0,298975351782.27246
07-06-2025,ETH,2477.183349609375,2543.048828125,2459.13720703125,2526.50537109375,11664303387.0,304926695598.429
08-06-2025,ETH,2526.193359375,2547.467041015625,2493.920166015625,2510.787109375,12097170203.0,303029641405.99133
09-06-2025,ETH,2510.838134765625,2693.806640625,2479.867919921875,2681.51708984375,20605172560.0,323635229416.8266
10-06-2025,ETH,2681.285400390625,2824.80810546875,2658.67724609375,2813.517578125,35555755055.0,339566512670.5629
11-06-2025,ETH,2813.73974609375,2877.62939453125,2746.4599609375,2773.529296875,30705408054.0,334740283285.2106
12-06-2025,ETH,2773.597900390625,2784.2626953125,2619.966552734375,2651.795166015625,25924959613.0,320048057933.46857
13-06-2025,ETH,2651.91552734375,2651.91552734375,2443.962646484375,2579.486083984375,37986747138.0,311320995763.7968
14-06-2025,ETH,2579.721435546875,2580.158203125,2491.49072265625,2533.444091796875,14285000473.0,305764137386.55725
15-06-2025,ETH,2533.183349609375,2558.677734375,2493.20458984375,2546.837158203125,13961893828.0,307380561214.47107
16-06-2025,ETH,2547.226806640625,2680.087646484375,2517.145263671875,2540.60498046875,22792449577.0,306628392869.7418
17-06-2025,ETH,2540.314453125,2617.9013671875,2456.64892578125,2510.761474609375,25653232897.0,303026547518.1002
18-06-2025,ETH,2510.81689453125,2546.62744140625,2469.05029296875,2524.301513671875,19873957905.0,304660709636.5898
19-06-2025,ETH,2524.404052734375,2546.76953125,2486.101806640625,2521.653564453125,12782730709.0,304341125750.23676
20-06-2025,ETH,2521.5263671875,2569.0146484375,2371.474365234375,2407.30419921875,22592586688.0,290540175835.9284
21-06-2025,ETH,2407.34765625,2448.41162109375,2222.8125,2300.49560546875,16108791762.0,277649329876.79114
22-06-2025,ETH,2298.8427734375,2313.85302734375,2116.681396484375,2228.213134765625,28458151601.0,268925479457.40634
23-06-2025,ETH,2228.484619140625,2434.23974609375,2191.418212890625,2421.824951171875,26247439429.0,292292701265.45245
24-06-2025,ETH,2421.83056640625,2481.222900390625,2379.5693359375,2448.0087890625,19539047009.0,295452857288.63824
25-06-2025,ETH,2448.7373046875,2468.677978515625,2394.607421875,2419.310302734375,17158118625.0,291989205596.13324
26-06-2025,ETH,2419.15478515625,2519.619873046875,2399.533935546875,2416.146728515625,18300413888.0,291607390364.7703
27-06-2025,ETH,2416.023193359375,2463.15478515625,2386.324951171875,2423.866943359375,15309834970.0,292539151535.1792
28-06-2025,ETH,2423.92529296875,2448.191650390625,2407.76171875,2437.109375,8273074809.0,294137395088.53284
29-06-2025,ETH,2437.11474609375,2523.320556640625,2417.625244140625,2500.9599609375,12500580479.0,301843592116.53156
30-06-2025,ETH,2500.60546875,2521.720458984375,2438.054931640625,2486.46435546875,16859727663.0,300094101643.7007
01-07-2025,ETH,2486.428466796875,2500.591796875,2389.81591796875,2405.792724609375,15025451796.0,290357754312.7483
02-07-2025,ETH,2405.857421875,2616.78369140625,2378.3935546875,2571.33544921875,22792512025.0,310337286742.41614
03-07-2025,ETH,2570.796630859375,2635.192138671875,2558.58251953125,2591.00732421875,20873559425.0,312711506844.46106
04-07-2025,ETH,2590.845703125,2601.11962890625,2475.7548828125,2508.518310546875,17222740209.0,302755817594.82794
05-07-2025,ETH,2508.095947265625,2529.84228515625,2489.00244140625,2517.280029296875,9289382302.0,303813279010.4131
06-07-2025,ETH,2517.280029296875,2603.064697265625,2505.370849609375,2571.236572265625,13190436110.0,310325353174.83606
07-07-2025,ETH,2571.395263671875,2589.324951171875,2517.903564453125,2543.01318359375,18440266947.0,306919041537.91315
08-07-2025,ETH,2542.97265625,2626.66455078125,2525.437744140625,2615.505859375,17537487206.0,315668261838.0051
09-07-2025,ETH,2615.505859375,2794.5185546875,2591.947021484375,2770.777587890625,27229452849.0,334408176519.2983
10-07-2025,ETH,2770.7373046875,2995.152099609375,2757.2666015625,2954.84521484375,33929201261.0,356623499667.08276
11-07-2025,ETH,2954.832763671875,3038.14111328125,2916.95654296875,2957.88623046875,36226558863.0,356990523167.76624
12-07-2025,ETH,2958.333740234375,2979.780029296875,2907.193603515625,2942.91162109375,16317198254.0,355183221189.76996
13-07-2025,ETH,2942.853515625,3016.3935546875,2938.736572265625,2973.35888671875,17361753131.0,358857934967.6471
14-07-2025,ETH,2973.22509765625,3079.985595703125,2965.32373046875,3013.350830078125,36349290556.0,363684606336.9839
15-07-2025,ETH,3013.29345703125,3142.42724609375,2934.371337890625,3139.8896484375,39013656112.0,378956714676.3183
16-07-2025,ETH,3139.8896484375,3422.60302734375,3102.477783203125,3371.5068359375,46771354461.0,406910846274.939
17-07-2025,ETH,3371.5068359375,3521.685302734375,3315.9990234375,3476.784423828125,47532846793.0,419616913462.9791
18-07-2025,ETH,3476.1240234375,3674.855224609375,3463.38623046875,3549.016357421875,59198465810.0,428334664503.3786
19-07-2025,ETH,3548.926025390625,3608.275634765625,3512.97314453125,3595.273681640625,26031719746.0,433917511538.90356
20-07-2025,ETH,3595.240478515625,3819.398681640625,3582.349609375,3759.471435546875,44600451066.0,453734717983.88403
21-07-2025,ETH,3758.920654296875,3856.76708984375,3705.353759765625,3763.371337890625,42611467663.0,454205401461.7194
22-07-2025,ETH,3762.882080078125,3798.100341796875,3624.140380859375,3749.1455078125,45248868820.0,452488470475.74274
23-07-2025,ETH,3749.238525390625,3765.0263671875,3532.8564453125,3629.70361328125,41283228953.0,438072897632.6646
24-07-2025,ETH,3629.731689453125,3771.381591796875,3514.999267578125,3708.005615234375,40377960354.0,447523251860.08185
25-07-2025,ETH,3708.005615234375,3744.820068359375,3579.962890625,3727.266845703125,42264509577.0,449847910824.67096
26-07-2025,ETH,3727.2373046875,3789.789794921875,3702.774169921875,3741.39599609375,24635287361.0,451553173433.4583
27-07-2025,ETH,3741.25732421875,3876.93359375,3733.681640625,3875.24658203125,28897450394.0,467707746996.1365
28-07-2025,ETH,3875.255859375,3940.652099609375,3756.515869140625,3787.42578125,35831336149.0,457108558530.7497
29-07-2025,ETH,3788.319580078125,3883.997802734375,3716.88330078125,3793.454833984375,35540435995.0,457836211497.1417
30-07-2025,ETH,3793.58251953125,3832.884033203125,3683.14453125,3808.20166015625,34392494235.0,459616022071.3055
31-07-2025,ETH,3808.24609375,3877.47021484375,3685.004150390625,3696.707763671875,32839839444.0,446159701802.46875
01-08-2025,ETH,3696.144287109375,3722.585693359375,3432.3798828125,3488.365966796875,46261558200.0,421014702546.5873
02-08-2025,ETH,3487.956787109375,3535.558837890625,3370.943115234375,3392.7412109375,30165065282.0,409473646210.34735
03-08-2025,ETH,3392.744384765625,3520.831298828125,3357.93896484375,3497.379150390625,19363593865.0,422102513529.1044
04-08-2025,ETH,3497.613037109375,3734.9775390625,3491.554931640625,3718.986083984375,30905749658.0,448848496639.04297
05-08-2025,ETH,3719.81787109375,3720.656494140625,3547.62109375,3611.8994140625,32778742296.0,435924089362.6868
06-08-2025,ETH,3612.038818359375,3698.124755859375,3567.095947265625,3683.920654296875,26924415763.0,444616411591.18115
07-08-2025,ETH,3684.06201171875,3926.204345703125,3650.365966796875,3914.325927734375,38627826066.0,472424275956.54944
08-08-2025,ETH,3914.110595703125,4068.84765625,3882.443115234375,4009.848876953125,45460293892.0,483953045138.0218
09-08-2025,ETH,4009.150634765625,4323.76123046875,4007.709228515625,4263.59912109375,45279715746.0,514578439541.83374
10-08-2025,ETH,4263.552734375,4332.21044921875,4163.9404296875,4254.2177734375,36173931367.0,513446194436.0804
11-08-2025,ETH,4254.2314453125,4362.0927734375,4168.875,4226.966796875,49989853803.0,510157244279.8272
12-08-2025,ETH,4227.20703125,4634.05517578125,4222.3623046875,4590.9248046875,57237189036.0,554083734177.1387
13-08-2025,ETH,4590.65771484375,4784.6689453125,4566.23876953125,4756.27587890625,62550014642.0,574040136111.6205
14-08-2025,ETH,4756.04345703125,4788.5517578125,4461.28173828125,4548.16650390625,75681632806.0,548923188105.95184
15-08-2025,ETH,4549.07568359375,4667.72998046875,4375.54541015625,4439.98876953125,55445715824.0,535867099067.8299
16-08-2025,ETH,4439.998046875,4493.1494140625,4379.16455078125,4426.18017578125,26816931514.0,534200524790.481
17-08-2025,ETH,4426.259765625,4575.87646484375,4400.71337890625,4473.271484375,31348101438.0,539884026312.0637
18-08-2025,ETH,4473.33056640625,4484.009765625,4229.3798828125,4312.5048828125,53518423360.0,520480929394.9096
19-08-2025,ETH,4312.5302734375,4355.0751953125,4070.535400390625,4073.464111328125,50440367102.0,491630837328.6201
20-08-2025,ETH,4073.168212890625,4376.78955078125,4064.965087890625,4334.50048828125,49577862965.0,523135603067.8847
21-08-2025,ETH,4334.5673828125,4338.826171875,4205.77685546875,4223.2099609375,33618359942.0,509703827642.98413
22-08-2025,ETH,4223.73095703125,4884.22802734375,4209.47216796875,4831.3486328125,75965521535.0,583100748861.5537
23-08-2025,ETH,4831.08837890625,4831.61083984375,4669.72509765625,4776.09033203125,36503623278.0,576431564123.4598
24-08-2025,ETH,4776.70458984375,4953.73291015625,4714.47265625,4779.6474609375,52405003873.0,576860877900.3512
25-08-2025,ETH,4779.76953125,4796.35009765625,4343.947265625,4372.98779296875,63936163545.0,527780677950.8123
26-08-2025,ETH,4372.88037109375,4632.0732421875,4316.30078125,4600.4267578125,53829747706.0,555230535288.7798
27-08-2025,ETH,4600.51025390625,4659.9873046875,4489.2978515625,4503.39306640625,43509902322.0,543519432980.9242
28-08-2025,ETH,4503.63134765625,4629.03125,4435.109375,4507.177734375,36045274078.0,543976208696.0491
29-08-2025,ETH,4507.63134765625,4513.859375,4272.45947265625,4360.15283203125,46899991962.0,526231612482.128
30-08-2025,ETH,4360.0888671875,4413.27490234375,4264.1953125,4374.1533203125,25883112278.0,527921346720.2618
31-08-2025,ETH,4374.8935546875,4497.1767578125,4373.5966796875,4390.01904296875,26683044984.0,529836198134.47314
01-09-2025,ETH,4389.6259765625,4490.3466796875,4221.24755859375,4314.47021484375,37530746508.0,520718127466.562
02-09-2025,ETH,4314.39111328125,4414.93408203125,4260.45947265625,4325.36572265625,39884692334.0,522033118217.084
03-09-2025,ETH,4324.6962890625,4489.19873046875,4286.2060546875,4450.38916015625,35260873497.0,537122333583.6549
04-09-2025,ETH,4450.2158203125,4483.451171875,4268.5888671875,4298.744140625,34919798552.0,518820130374.9575
05-09-2025,ETH,4298.8369140625,4484.361328125,4258.0498046875,4306.98876953125,44163736676.0,519815183651.93896
